Experiment2_1
"True, True, True, True, True, True, True"
Position,N,S,E,W
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, False, False, True, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, False, False, True, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, False, False, True, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, False, False, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, False, False, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, False, False, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, False, False, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, False, True, True, True, True"
Position,N,S,E,W
"(0, 0)", 0, -3.04, -4.1674999999999995, 0
"(0, 1)", -1.0, 36.782, 0, 0
"(0, 2)", 0, 41.59649999999999, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, -1.0, -1.0, -4.8195
"(1, 1)", 0, 0, 0, 7.15
"(1, 2)", 0, 0, 0, -1.0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, -2.9425
"(2, 1)", 0, -1.0, 0, 0
"(2, 2)", 0, -2.8, -1.5, -1.0
"(2, 3)", -2.2, 5.8, 0, 0
"(2, 4)", 0, 0, 15.0, 25.5
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, -1.0
"(3, 2)", -1.0, 0, 0, -1.0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, -1.0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, -1.0, 0, 0
"(4, 4)", 0, 0, 0, -1.0
"False, True, False, True, True, True, True"
Position,N,S,E,W
"(0, 0)", 0, 15.0, 32.849999999999994, 0
"(0, 1)", 14.235, 0, 0, 0
"(0, 2)", 5.61, -1.5, -1.7, 0
"(0, 3)", -3.8731, -2.2, -2.55, 0
"(0, 4)", -3.15, 0, -1.0, 0
"(1, 0)", 0, 0, 0, -1.0
"(1, 1)", -1.0, 0, -1.5, 0
"(1, 2)", -1.0, -1.0, -1.0, -1.75
"(1, 3)", -1.0, -1.0, -1.0, -2.8
"(1, 4)", -1.5, 0, 0, -1.0
"(2, 0)", 0, -1.0, 0, 0
"(2, 1)", 0, -1.5, -1.0, -1.0
"(2, 2)", -1.0, -1.0, 0, -1.0
"(2, 3)", -1.0, -1.0, 0, -1.0
"(2, 4)", -1.5, 0, -1.5, 0
"(3, 0)", 0, 0, 0, -1.0
"(3, 1)", -1.0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, -1.0, -1.0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 15.0, 0, 0, 0
"True, True, False, True, True, True, False"
Position,N,S,E,W
"(0, 0)", 0, -16.481785454843745, -16.687758389148435, 0
"(0, 1)", -24.098325738614058, 38.70285144999999, 0, 0
"(0, 2)", 15.0, 32.849999999999994, 49.83383534715199, 0
"(0, 3)", -1.0, 0, 0, 0
"(0, 4)", 15.0, 0, 14.5, 0
"(1, 0)", 0, -6.028228884999999, -6.706853125, -13.628720227421873
"(1, 1)", -1.85, -1.0208845000000002, -3.15, 23.351573499999994
"(1, 2)", 0, 0, 0, 46.35602238309998
"(1, 3)", -1.0, -1.0, 0, -1.0
"(1, 4)", 0, 0, 0, -1.7
"(2, 0)", 0, -4.06, -5.1023531250000005, -5.6741624999999996
"(2, 1)", -2.2, -3.71875, -4.1705000000000005, -2.2
"(2, 2)", -3.64, -2.55, -2.8, 38.28311386149999
"(2, 3)", -5.736849999999999, -1.0, -1.75, -2.69
"(2, 4)", -1.5, 0, -1.5, -1.5
"(3, 0)", 0, -3.275, -4.747143749999999, -5.109
"(3, 1)", -4.3525, -4.73375, -3.275, -3.2044999999999995
"(3, 2)", -2.9174999999999995, -3.8625, -3.6875, 9.738233174999998
"(3, 3)", -3.1587499999999995, -3.275, -2.2, -1.7
"(3, 4)", -2.45, 0, -5.064499999999999, -1.7
"(4, 0)", 0, -4.8866, 0, -2.05
"(4, 1)", -2.7543749999999996, -2.45, 0, -6.5367275
"(4, 2)", -3.5671874999999997, -3.5725, 0, -2.925
"(4, 3)", -3.5650000000000004, -3.045, 0, -3.64
"(4, 4)", -3.5725, 0, 0, -5.4152499999999995
"False, True, False, True, True, True, False"
Position,N,S,E,W
"(0, 0)", 0, 81.42849303521248, 32.849999999999994, 0
"(0, 1)", 97.39011530732827, 37.78889105325, 0, 0
"(0, 2)", 106.90460143438922, -3.734375, -4.4274765625, 0
"(0, 3)", 21.77566925, -5.46875, -3.5671875, 0
"(0, 4)", -4.3525, 0, -6.242125, 0
"(1, 0)", 0, 0, 0, 19.798249999999996
"(1, 1)", 0, -3.682109375, -1.0, -1.5
"(1, 2)", -1.7, -1.75, -1.7, 104.69061386246881
"(1, 3)", -2.2, -2.9, -1.7, -3.734375
"(1, 4)", -2.45, 0, -3.8779999999999997, -4.70925
"(2, 0)", 0, -1.0, 0, -1.0
"(2, 1)", -1.0, -1.0, -1.0, -1.0
"(2, 2)", -1.0, -1.0, -1.0, -3.682109375
"(2, 3)", -1.0, -2.55, 0, -2.55
"(2, 4)", -2.55, 0, 0.71, -3.354625
"(3, 0)", 0, 0, 0, -1.0
"(3, 1)", -1.0, 0, 0, -1.0
"(3, 2)", -1.5, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 10.559999999999999, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 25.5, 0, 0, 15.0
"True, True, False, True, True, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, False, True, True, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, False, True, True, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, False, True, True, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, False, True, False, True, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, -1.0, 0, 0
"(2, 1)", -1.0, 0, -1.0, 0
"(2, 2)", -1.0, -1.0, 0, 0
"(2, 3)", -1.7, 11.05, 0, 0
"(2, 4)", 0, 0, 0, 32.849999999999994
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, -1.0, -1.0, 0
"(3, 2)", -1.0, 0, 0, 0
"(3, 3)", 0, 0, 0, -1.0
"(3, 4)", 0, 0, 0, 6.5
"(4, 0)", 0, -1.0, 0, 0
"(4, 1)", -1.0, -1.0, 0, 0
"(4, 2)", 0, -1.0, 0, 0
"(4, 3)", 0, -1.7, 0, -1.0
"(4, 4)", -1.0, 0, 0, -1.0
"False, True, False, True, False, True, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 14.5, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, -1.75, -1.0, 0
"(0, 3)", -1.0, -1.5, -3.04, 0
"(0, 4)", -2.45, 0, -1.5, 0
"(1, 0)", 0, 0, 0, -1.0
"(1, 1)", -1.0, -1.0, 0, 0
"(1, 2)", -1.0, -1.5, 0, -1.5
"(1, 3)", -1.0, -1.85, -2.45, -1.0
"(1, 4)", 0, 0, -1.5, -1.7
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, -1.0
"(2, 2)", -1.0, -1.0, 0, 0
"(2, 3)", -1.7, -1.0, -1.0, -1.5
"(2, 4)", -2.45, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, -1.0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, -1.0, 0, 0
"(4, 4)", 15.0, 0, 0, 0
"True, True, False, True, False, True, False"
Position,N,S,E,W
"(0, 0)", 0, -7.8210999999999995, -8.7435125, 0
"(0, 1)", -4.93, 20.299874999999997, -4.3525, 0
"(0, 2)", -2.4, 48.67212749999999, -1.5, 0
"(0, 3)", 0, 59.675841127499986, 0, 0
"(0, 4)", 49.0113366285, 0, 15.0, 0
"(1, 0)", 0, -4.01, -5.4305, -10.964773749999999
"(1, 1)", -4.72, -3.39, -3.5999999999999996, -0.16246875000000083
"(1, 2)", -2.45, -1.7, -2.55, -2.45
"(1, 3)", -1.5, -1.5, -1.5, 2.25
"(1, 4)", 0, 0, 0, 55.544974649999986
"(2, 0)", 0, -3.94, -5.30425, -8.564886875
"(2, 1)", -4.4475, -4.06, -5.008749999999999, -5.3412500000000005
"(2, 2)", -3.92375, -3.04, -2.575, -3.765
"(2, 3)", -2.2, -2.45, -2.8, -1.7
"(2, 4)", -1.5, 0, -2.66125, 40.02222487499999
"(3, 0)", 0, -5.82925, -5.9721875, -4.29
"(3, 1)", -4.0725, -4.234999999999999, -3.9574999999999996, -5.5055
"(3, 2)", -4.2612499999999995, -2.55, -6.067499999999999, -4.4225
"(3, 3)", -2.9749999999999996, -2.45, -3.275, -3.39
"(3, 4)", -3.275, 0, -3.7824999999999998, 15.780482499999998
"(4, 0)", 0, -7.004375, 0, -5.271875
"(4, 1)", -5.68425, -6.546749999999999, 0, -5.026249999999999
"(4, 2)", -5.608099999999999, -5.0875, 0, -6.914249999999999
"(4, 3)", -5.6895, -10.24221275, 0, -4.3525
"(4, 4)", -7.1964875, 0, 0, -7.5203324999999985
"False, True, False, True, False, True, False"
Position,N,S,E,W
"(0, 0)", 0, 25.5, 45.882284999999996, 0
"(0, 1)", 22.408830000000002, 0, 0, 0
"(0, 2)", 6.042250000000001, -14.07410452046875, -6.38405, 0
"(0, 3)", -5.942239499999999, -30.22522658625565, -6.612974999999999, 0
"(0, 4)", -28.553444206565324, 0, -20.185929595196637, 0
"(1, 0)", 0, 0, 0, 14.235
"(1, 1)", 6.1000000000000005, -2.7249999999999996, -1.0, -1.0
"(1, 2)", -1.408, -3.4499999999999997, -2.2, -5.98185
"(1, 3)", -3.8099999999999996, -11.454916718749999, -5.7517249999999995, -3.7824999999999998
"(1, 4)", -11.327231093749997, 0, -10.118834572, -21.729154691223393
"(2, 0)", 0, -1.5, -1.0, -1.0
"(2, 1)", -1.7, -1.0, -1.0, -1.0
"(2, 2)", -2.55, -3.3249999999999997, -3.04, -2.52
"(2, 3)", -3.465, -2.55, -4.513669999999999, -3.5912499999999996
"(2, 4)", -5.068, 0, -4.94394, -5.9263921875
"(3, 0)", 0, -1.75, -1.0, -1.0
"(3, 1)", -1.875, -1.0, -2.55, -1.5
"(3, 2)", -2.6375, -3.3625, -2.2, -2.96
"(3, 3)", -3.04, -2.0949999999999998, -3.1449999999999996, -3.3249999999999997
"(3, 4)", 0, 0, -3.0588189999999997, 0
"(4, 0)", 0, -1.5, 0, -1.0
"(4, 1)", -1.0, -2.2, 0, -1.75
"(4, 2)", -1.0, -2.55, 0, -2.48
"(4, 3)", 0, -2.533, 0, 0
"(4, 4)", 49.0113366285, 0, 0, 0
"True, True, False, True, False, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, False, True, False, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, False, True, False, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, False, True, False, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, False, False, True, True, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
