Experiment3_1
"True, True, True, True, True, True, True"
Position,N,S,E,W
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, False, False, True, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, False, False, True, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, False, False, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, False, False, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, False, False, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, False, False, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, False, True, True, True, True"
Position,N,S,E,W
"(0, 0)", 0, 3.8542149796473, -0.7389, 0
"(0, 1)", -0.6930092811000002, 13.03777797796059, 0, 0
"(0, 2)", 22.328924115427586, 0, 4.409999999999999, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, -0.3, -0.6, -0.663
"(1, 1)", -0.3, 0, 0, 2.0977861337699997
"(1, 2)", 0, 0, 0, 2.7201423
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, -0.51, -0.6, -0.39
"(2, 1)", -0.3, -0.51, -0.3, -0.3
"(2, 2)", -0.3, -0.3, -0.51, -0.6
"(2, 3)", -0.81, -0.3, 0, 0
"(2, 4)", 0, 0, 10.92285, 0
"(3, 0)", 0, -0.3, 0, -0.6
"(3, 1)", 0, -0.3, -0.3, 0
"(3, 2)", 0, -0.3, -0.3, -0.3
"(3, 3)", 0, -0.3, 0, 0
"(3, 4)", 0, 0, 0, 2.8245
"(4, 0)", 0, 0, 0, -0.3
"(4, 1)", -0.3, -0.3, 0, 0
"(4, 2)", -0.3, -0.3, 0, 0
"(4, 3)", 0, -0.3, 0, 0
"(4, 4)", 0, 0, 0, 0.015000000000000013
"False, True, False, True, True, True, True"
Position,N,S,E,W
"(0, 0)", 0, 21.246368286028503, 0, 0
"(0, 1)", 12.076616734245002, 0.3401446004999999, 0, 0
"(0, 2)", 4.630074379650001, -0.3, -0.3, 0
"(0, 3)", -0.39, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, -0.3
"(1, 1)", -0.3, 0, -0.3, 0
"(1, 2)", -0.3, 0, 0, -0.3
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, -0.3
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, False, True, True, True, False"
Position,N,S,E,W
"(0, 0)", 0, 15.873058235022624, -0.80433, 0
"(0, 1)", 8.582891002265727, 21.504610201223237, 0, 0
"(0, 2)", 34.55994547004288, 4.5, 7.911439802300009, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 13.465899089999999, 0
"(1, 0)", 0, 0.37097508754649994, -0.663, -0.3
"(1, 1)", 0, -0.04800000000000004, -0.3, 6.534717569513215
"(1, 2)", 0, 0, 0, 11.371466007666697
"(1, 3)", -0.3, -0.39, -0.4251, 0
"(1, 4)", 0, 0, 0, 4.763001299999999
"(2, 0)", 0, -0.39, -0.6, -0.51
"(2, 1)", -0.3, -0.6, -0.39, -0.51
"(2, 2)", -0.51, -0.6, -0.51, 1.5939505350000003
"(2, 3)", -0.87846, -0.79416, -0.69749211, -0.657
"(2, 4)", -0.663, 0, -0.888639, 0.2992409999999998
"(3, 0)", 0, -0.51, -0.7448999999999999, -0.51
"(3, 1)", -0.627, -0.6, -0.627, -0.6
"(3, 2)", -0.6, -0.837, -0.7089, -0.627
"(3, 3)", -0.69, -0.726, -1.6861791, -0.89757
"(3, 4)", -0.7794482999999999, 0, -2.48758557591684, -0.9129
"(4, 0)", 0, -0.8262, 0, -0.6
"(4, 1)", -0.774, -0.7908, 0, -0.7910999999999999
"(4, 2)", -0.9359999999999999, -1.0362689999999999, 0, -0.8541000000000001
"(4, 3)", -1.133961, -2.3743672845543, 0, -1.1178393
"(4, 4)", -2.05641338547588, 0, 0, -1.816493877411
"False, True, False, True, True, True, False"
Position,N,S,E,W
"(0, 0)", 0, 33.48336575967838, 7.199999437178483, 0
"(0, 1)", 22.593661010930262, 3.2596194362110236, 0, 0
"(0, 2)", 15.317113956297867, -0.4342654714293976, -1.02, 0
"(0, 3)", 8.284568031714775, -1.01457, -0.873, 0
"(0, 4)", 1.7011472220296988, 0, -0.9081, 0
"(1, 0)", 0, 0, 0, 8.999998123928275
"(1, 1)", 0.8219309180999999, -0.39, -0.3, -0.39
"(1, 2)", -0.51, -0.51, -0.9440999999999999, -0.6373994877554561
"(1, 3)", -0.747, -0.726, -0.747, -0.753
"(1, 4)", -0.8559, 0, -0.747, -1.0333049185009526
"(2, 0)", 0, -0.3, -0.3, -0.3
"(2, 1)", -0.51, -0.78387, -0.51, -0.51
"(2, 2)", -1.0290300000000001, 0, -0.3, -0.3
"(2, 3)", -0.45299999999999996, -0.6, -0.51, -0.726
"(2, 4)", -0.837, 0, 0.41084999999999994, -0.6980999999999999
"(3, 0)", 0, -0.3, -0.3, -0.3
"(3, 1)", -0.3, -0.3, 0, -0.39
"(3, 2)", 0, -0.3, -0.3, -0.3
"(3, 3)", -0.3, 0, -0.3, -0.3
"(3, 4)", 0, 0, 4.954005, -0.8856
"(4, 0)", 0, 0, 0, -0.3
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, -0.39, 0, 0
"(4, 3)", 0, -0.51, 0, 0
"(4, 4)", 4.3469999999999995, 0, 0, 13.632196500000001
"True, True, False, True, True, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, False, True, True, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, False, True, True, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, False, True, True, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, False, True, False, True, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, -0.3, 0
"(0, 2)", 0, 0, -0.3, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 4.409999999999999, 0
"(1, 0)", 0, 0, -0.51, 0
"(1, 1)", -0.3, -0.3, -0.3, -0.3
"(1, 2)", -0.3, -0.3, -0.39, -0.3
"(1, 3)", 0, -0.3, 0, 0
"(1, 4)", 0, 0, 0, -0.3
"(2, 0)", 0, -0.51, -0.3, -0.39
"(2, 1)", -0.39, -0.6, -0.3, -0.51
"(2, 2)", -0.6, -0.3, -0.3, -0.51
"(2, 3)", -0.51, 0.8399999999999999, 0, 0
"(2, 4)", 0, 0, 12.993345, 4.5
"(3, 0)", 0, -0.51, -0.627, -0.3
"(3, 1)", -0.6, -0.6, -0.3, -0.39
"(3, 2)", -0.39, -0.51, -0.3, -0.3
"(3, 3)", -0.3, 0.23549999999999996, -0.39, -0.39
"(3, 4)", 0, 0, 0, 4.066649999999999
"(4, 0)", 0, -0.663, 0, -0.6
"(4, 1)", -0.6, -0.627, 0, -0.6
"(4, 2)", -0.7011, 0, 0, -0.3
"(4, 3)", -0.4719, -0.9129, 0, -0.51
"(4, 4)", -0.51, 0, 0, -0.6
"False, True, False, True, False, True, True"
Position,N,S,E,W
"(0, 0)", 0, 7.830899999999999, 0, 0
"(0, 1)", 0.8129999999999997, -0.51, 0, 0
"(0, 2)", -0.3, -0.3, -0.41700000000000004, 0
"(0, 3)", -0.3, -0.39, -0.6, 0
"(0, 4)", -0.51, 0, -0.51, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, -0.39
"(1, 2)", -0.3, -0.573, -0.3, 0
"(1, 3)", -0.51, -0.39, -0.6, -0.39
"(1, 4)", -0.51, 0, -0.3, -0.747
"(2, 0)", 0, 0, -0.3, 0
"(2, 1)", -0.3, 0, 0, 0
"(2, 2)", -0.3, 0, 0, -0.3
"(2, 3)", -0.3, -0.3, -0.51, 0
"(2, 4)", -0.51, 0, -0.3, -0.3
"(3, 0)", 0, -0.3, -0.3, 0
"(3, 1)", -0.3, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0.3147809999999998, -0.3, 0
"(3, 4)", 0, 0, 4.202147999999999, -0.6
"(4, 0)", 0, -0.3, 0, 0
"(4, 1)", 0, -0.3, 0, 0
"(4, 2)", 0, -0.39, 0, 0
"(4, 3)", 0, 0.8129999999999997, 0, 0
"(4, 4)", 11.901770999999998, 0, 0, 0
"True, True, False, True, False, True, False"
Position,N,S,E,W
"(0, 0)", 0, -0.3, 0, 0
"(0, 1)", 0, 0, -0.3, 0
"(0, 2)", 0, -0.3, 0, 0
"(0, 3)", 0, 3.5521499999999993, 0, 0
"(0, 4)", 12.838994999999999, 0, 0, 0
"(1, 0)", 0, 0, 0, -0.3
"(1, 1)", 0, -0.3, 0, 0
"(1, 2)", 0, -0.3, -0.3, -0.3
"(1, 3)", 0, -0.3, 0, 0.015000000000000013
"(1, 4)", 0, 0, 0, 1.8795
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, -0.3, 0
"(2, 2)", 0, 0, -0.3, -0.51
"(2, 3)", -0.3, -0.3, -0.41700000000000004, -0.3
"(2, 4)", -0.51, 0, -0.3, -0.39
"(3, 0)", 0, -0.3, -0.3, 0
"(3, 1)", -0.3, -0.6, -0.3, -0.3
"(3, 2)", -0.3, -0.81, -0.39, -0.39
"(3, 3)", -0.69, -0.726, -0.726, -0.51
"(3, 4)", -0.3, 0, -0.873, -0.747
"(4, 0)", 0, -0.3, 0, -0.3
"(4, 1)", -0.3, -0.3, 0, -0.6
"(4, 2)", -0.6, -0.39, 0, -0.3
"(4, 3)", -0.51, -0.6, 0, -0.774
"(4, 4)", -0.747, 0, 0, -0.51
"False, True, False, True, False, True, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 13.5690597, 0
"(0, 1)", 5.8110336, -1.10559, 0, 0
"(0, 2)", 0.6069266999999998, -1.0011, -0.51, 0
"(0, 3)", -0.894, -1.49526, -0.9840000000000001, 0
"(0, 4)", -1.2170999999999998, 0, -1.0470000000000002, 0
"(1, 0)", 0, 0, 0, 1.7390999999999994
"(1, 1)", -0.39, -0.39, -0.39, 0
"(1, 2)", -0.51, -0.3, -0.51, -0.39
"(1, 3)", -0.6, -0.51, -0.51, -0.789
"(1, 4)", -0.6, 0, -0.78093, -0.69
"(2, 0)", 0, -0.3, -0.3, -0.3
"(2, 1)", -0.51, 0, 0, -0.3
"(2, 2)", -0.3, -0.39, -0.3, -0.3
"(2, 3)", -0.3, -0.39, -0.51, -0.3
"(2, 4)", -0.51, 0, 0.35738999999999976, -0.39
"(3, 0)", 0, -0.3, -0.3, -0.3
"(3, 1)", -0.3, 0, -0.3, 0
"(3, 2)", 0, 0, -0.3, -0.3
"(3, 3)", -0.3, 0, -0.39, 0
"(3, 4)", 0, 0, 3.1555079999999993, -0.51
"(4, 0)", 0, -0.3, 0, -0.3
"(4, 1)", -0.3, -0.3, 0, -0.3
"(4, 2)", -0.3, -0.3, 0, 0
"(4, 3)", 0, -0.51, 0, 0
"(4, 4)", 9.657899999999998, 0, 0, 9.156344399999998
"True, True, False, True, False, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, False, True, False, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, False, True, False, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, False, True, False, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, False, False, True, True, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, False, False, True, True, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
