Experiment4_2
"True, True, True, True, True, True, True"
Position,N,S,E,W
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, False, False, True, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, False, False, True, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, -0.3, 0, 0
"(0, 2)", -0.3, -0.3, 0, 0
"(0, 3)", 0, -0.3, 0, 0
"(0, 4)", 4.409999999999999, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, -0.3
"(1, 3)", 0, 0, -0.3, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, -0.3, 0, 0
"(2, 2)", -0.3, -0.3, -0.39, -0.3
"(2, 3)", -0.3, 0, 0, -0.3
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, -0.573, -0.51, 0
"(3, 2)", -0.51, -0.41700000000000004, -0.6, -0.51
"(3, 3)", -0.573, 0, -0.39, 0
"(3, 4)", 0, 0, -0.3, 0
"(4, 0)", 0, -0.573, 0, 0
"(4, 1)", -0.627, -0.3, 0, -0.6819
"(4, 2)", -0.4251, -0.39, 0, -0.51
"(4, 3)", -0.3, -0.6, 0, -0.51
"(4, 4)", -0.51, 0, 0, -0.3
"False, True, True, False, False, True, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, -0.3, 0, 0
"(0, 3)", -0.3, -0.3, -0.3, 0
"(0, 4)", -0.3, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, -0.3, 0
"(1, 3)", -0.3, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 4.5, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, False, False, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, False, False, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, False, False, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, False, False, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, False, True, True, True, True"
Position,N,S,E,W
"(0, 0)", 0, 75.36914682350925, 12.882177871663714, 0
"(0, 1)", 71.3668039045723, 81.48518237055762, 0, 0
"(0, 2)", 93.23614538692357, 14.999884035094205, 35.13084264007411, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, -0.3, -0.81, 42.606134652541186
"(1, 1)", 0, 14.584039467669124, 0, 41.38291112630703
"(1, 2)", 0, 0, 14.059815617411527, 75.46248301210682
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, -0.6, -0.6, -0.39
"(2, 1)", -0.3, -0.5023500000000001, -0.3, 13.248710109636047
"(2, 2)", 1.0080859935151412, 1.6615365, -0.6, 57.39821698078248
"(2, 3)", 0, 8.491969605, 0, 0
"(2, 4)", 0, 0, 17.075969595, 0
"(3, 0)", 0, -0.6, -0.51, -0.3
"(3, 1)", -0.3, -0.6, -0.3, -0.48771490886797253
"(3, 2)", -0.6, -0.51, -0.51, -0.39
"(3, 3)", -0.39, -0.3, 0, -0.04800000000000004
"(3, 4)", 0, 0, -0.3, 5.233399500000001
"(4, 0)", 0, -0.3, 0, -0.6
"(4, 1)", -0.39, -0.3, 0, -0.3
"(4, 2)", -0.3, -0.3, 0, -0.3
"(4, 3)", 0, -0.3, 0, -0.3
"(4, 4)", -0.3, 0, 0, 0.29850000000000004
"False, True, False, True, True, True, True"
Position,N,S,E,W
"(0, 0)", 0, 97.0979495491066, 14.698028629129094, 0
"(0, 1)", 87.26461951312106, 72.07483352275088, 0, 0
"(0, 2)", 77.721643686131, 11.770095365321003, 3.7437444987371045, 0
"(0, 3)", 42.09113512804444, 0, -0.3, 0
"(0, 4)", 0, 0, -0.3, 0
"(1, 0)", 0, 0, 0, -0.3
"(1, 1)", -0.3, 0, 0, 0
"(1, 2)", -0.3, -0.3, -0.3, 26.417656618043747
"(1, 3)", -0.3, -0.3, -0.3, -0.57814644
"(1, 4)", -0.3, 0, 0, -0.3
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 1.5219140609965625
"(2, 3)", 0, 0, 0, -0.3
"(2, 4)", 0, 0, -0.3, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, -0.3, -0.3
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 4.409999999999999
"True, True, False, True, True, True, False"
Position,N,S,E,W
"(0, 0)", 0, 40.3235631931227, 0.3646326770022683, 0
"(0, 1)", 30.96874563987756, 49.7742805951043, 0, 0
"(0, 2)", 59.04354157129364, 14.982901657221941, 11.243341725403779, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 23.554836335399308, 0
"(1, 0)", 0, -0.1491240000000001, -1.1061299999999998, 9.655109288454987
"(1, 1)", -0.39, 5.6696116725296095, 0, -0.3
"(1, 2)", 0, 0, 0, 32.22883373125705
"(1, 3)", 4.2737179170059925, -0.39, -0.39, 0
"(1, 4)", 0, 0, 0, 14.350233806572412
"(2, 0)", 0, -0.5931273442139715, -0.963, -0.8541000000000001
"(2, 1)", -0.663, 7.767339097560571, -0.726, 0.8090902139999998
"(2, 2)", -0.41700000000000004, -0.747, -0.3, 17.755752975823537
"(2, 3)", -0.6, 0.17070586622999961, -0.7359, -0.657
"(2, 4)", -0.663, 0, -0.663, 6.399351772039409
"(3, 0)", 0, -0.9549405, -0.9378, -1.1810999999999998
"(3, 1)", -0.9081, -0.726, -0.7719, -0.8277750885
"(3, 2)", -0.7821, -0.627, -0.9612, -0.663
"(3, 3)", -0.9189, -1.1111490000000002, -1.2683909999999998, -1.00677
"(3, 4)", -1.0659, 0, -2.5741480920660003, 0.5186500735826997
"(4, 0)", 0, -1.0341, 0, -1.137
"(4, 1)", -1.173, -0.663, 0, -0.9189
"(4, 2)", -0.948, -1.1400389999999998, 0, -0.9129
"(4, 3)", -1.3571909999999998, -1.70673378, 0, -1.463031
"(4, 4)", -1.89665682, 0, 0, -1.7394990886800001
"False, True, False, True, True, True, False"
Position,N,S,E,W
"(0, 0)", 0, 79.5970005637363, 12.229370999999999, 0
"(0, 1)", 70.36170056027217, 31.403200491262297, 0, 0
"(0, 2)", 61.07659673370485, 7.342937212507611, -1.09203, 0
"(0, 3)", 36.96110436992342, -0.97497, -1.26267, 0
"(0, 4)", 7.933170239727492, 0, -1.1635499999999999, 0
"(1, 0)", 0, 0, 0, -0.3
"(1, 1)", 0, -0.3, -0.3, 16.492449552653763
"(1, 2)", 1.307347532675682, -0.663, -0.747, 8.6759554625533
"(1, 3)", -0.8289, -0.663, -0.7758063528000001, -0.84813
"(1, 4)", -1.0577999999999999, 0, -0.96195, 0.0785418738943986
"(2, 0)", 0, 0, 0, -0.3
"(2, 1)", -0.3, 0, -0.3, -0.3
"(2, 2)", -0.51, -0.39, -0.3, -0.45299999999999996
"(2, 3)", -0.3, 1.9416194801411395, -0.657, -0.45299999999999996
"(2, 4)", -0.45299999999999996, 0, 11.065987188452276, -0.8133
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, -0.3, -0.3, 0
"(3, 2)", -0.3, -0.3, -0.3, -0.3
"(3, 3)", -0.3, -0.16949999999999996, -0.3, -0.3
"(3, 4)", 0, 0, 20.00884930463668, 3.128445105253356
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, -0.3, 0, 0
"(4, 2)", 0, -0.39, 0, -0.3
"(4, 3)", 0, 5.0088127693799995, 0, 0
"(4, 4)", 7.496999999999999, 0, 0, 29.34337290397432
"True, True, False, True, True, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, False, True, True, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, False, True, True, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, False, True, True, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, False, True, False, True, True"
Position,N,S,E,W
"(0, 0)", 0, -1.456038, -1.347, 0
"(0, 1)", -1.8116121, -1.0575420000000002, -1.1229, 0
"(0, 2)", -0.663, 0.7606886999999996, -0.39, 0
"(0, 3)", 0, 6.36524691, 0, 0
"(0, 4)", 15.431327162999999, 0, 0, 0
"(1, 0)", 0, -1.06203, -0.747, -1.27497
"(1, 1)", -0.9440999999999999, -0.747, -0.657, -1.157139
"(1, 2)", -0.69, -0.3, -0.3, -0.6
"(1, 3)", 0, -0.3, 0, 0
"(1, 4)", 0, 0, 0, 1.0229999999999997
"(2, 0)", 0, -0.39, -0.51, -0.627
"(2, 1)", -0.3, -0.6, -0.3, -0.45299999999999996
"(2, 2)", 0, 0.5043899999999998, 0, -0.51
"(2, 3)", 0, 5.1454322999999995, 0, 0
"(2, 4)", 0, 0, 15.565195863, 4.8069
"(3, 0)", 0, -0.3, -0.6, -0.39
"(3, 1)", -0.3, -0.3, 0, -0.3
"(3, 2)", -0.3, 0, -0.3, -0.29793000000000003
"(3, 3)", 0, -0.45299999999999996, 0, -0.3
"(3, 4)", 0, 0, -0.9759, 5.3257469099999994
"(4, 0)", 0, -0.51, 0, -0.39
"(4, 1)", -0.3, -0.8289, 0, 0
"(4, 2)", -0.7611000000000001, -0.69, 0, -0.51
"(4, 3)", -0.627, -0.753, 0, -0.51
"(4, 4)", -0.747, 0, 0, -0.04788900000000007
"False, True, False, True, False, True, True"
Position,N,S,E,W
"(0, 0)", 0, 61.09295167943869, 9.855, 0
"(0, 1)", 51.85670340779602, 26.064872039909154, 0, 0
"(0, 2)", 42.59310814801424, -0.3, 0.6403343330874037, 0
"(0, 3)", 14.953019333912653, -1.4359199999999999, -0.663, 0
"(0, 4)", -0.627, 0, -1.202787377643269, 0
"(1, 0)", 0, 0, 0, 9.748877698341186
"(1, 1)", -0.3, 0, -0.3, -0.39
"(1, 2)", -0.51, 0, -0.3, 14.907305807744196
"(1, 3)", -0.3, -0.51, -0.6, 8.867496341489268
"(1, 4)", 0.497846918139735, 0, -0.69, -0.663
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, -0.3, 0, -0.3
"(2, 2)", -0.3, -0.3, -0.3, -0.06835469013019209
"(2, 3)", -0.3, -0.51, -0.51, -0.3
"(2, 4)", -0.51, 0, 0.03802199999999978, -0.69
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, -0.3, 0, 0
"(3, 2)", -0.3, -0.3, 0, -0.3
"(3, 3)", -0.3, -0.21927000000000005, 0, -0.39
"(3, 4)", 0, 0, 4.462224599999999, -1.0596
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 4.5, 0, 0, 13.295712779999999
"True, True, False, True, False, True, False"
Position,N,S,E,W
"(0, 0)", 0, -0.873, -0.6, 0
"(0, 1)", -0.6, -0.747, -0.6, 0
"(0, 2)", -0.39, -0.258, -0.6, 0
"(0, 3)", 0, 5.6343139208999995, 0, 0
"(0, 4)", 4.752, 0, 19.5461625951, 0
"(1, 0)", 0, -0.6, -0.663, -0.8999999999999999
"(1, 1)", -0.627, -0.6, -0.627, -0.6
"(1, 2)", -0.6, -0.51, -0.6, -0.6
"(1, 3)", -0.3, -0.3, 0, -0.39
"(1, 4)", 0, 0, 0, 8.57143371
"(2, 0)", 0, -0.7719, -0.9189, -0.8999999999999999
"(2, 1)", -0.837, -0.6, -0.8811, -0.6
"(2, 2)", -0.6, -0.6, -0.69, -0.81
"(2, 3)", -0.69, -0.42045, -0.3, -0.3
"(2, 4)", -0.3, 0, -0.7089000000000001, 2.1909507
"(3, 0)", 0, -1.11567, -0.8999999999999999, -0.9189
"(3, 1)", -0.8999999999999999, -0.9171, -0.9602999999999999, -0.9759
"(3, 2)", -0.7089, -0.81, -0.963, -0.81
"(3, 3)", -0.747, -0.8559, -1.09143, -0.747
"(3, 4)", -0.9171, 0, -1.7645768099999999, -0.5405973
"(4, 0)", 0, -0.99, 0, -1.2
"(4, 1)", -1.2024299999999999, -1.0026, 0, -1.1099999999999999
"(4, 2)", -1.284, -1.17207, 0, -0.8999999999999999
"(4, 3)", -1.37787, -1.3502526, 0, -1.22613
"(4, 4)", -1.5312599999999998, 0, 0, -1.3374681
"False, True, False, True, False, True, False"
Position,N,S,E,W
"(0, 0)", 0, 34.63889625651543, 0, 0
"(0, 1)", 24.989608890475942, 6.620813402128784, 0, 0
"(0, 2)", 15.452512519330766, -0.3, -0.3, 0
"(0, 3)", 1.6558878247197928, -1.69302318, -0.9759, 0
"(0, 4)", -1.705606317, 0, -1.3025102019900001, 0
"(1, 0)", 0, 0, 0, 8.251684861238811
"(1, 1)", 0, -0.39, 0, -0.39
"(1, 2)", -0.3, -0.39, -0.51, 0.8313518014526995
"(1, 3)", -0.747, -0.6, -0.657, -0.6
"(1, 4)", -0.9171, 0, -0.4495953854100003, -2.1320534808000002
"(2, 0)", 0, -0.3, 0, -0.3
"(2, 1)", -0.3, 0, 0, -0.3
"(2, 2)", -0.3, 0, -0.3, -0.3
"(2, 3)", -0.3, -0.36093000000000003, -0.3, -0.51
"(2, 4)", -0.573, 0, 2.3187993242099996, -0.39
"(3, 0)", 0, 0, 0, -0.3
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, -0.3, 0
"(3, 3)", 0, 0, -0.3, 0
"(3, 4)", 0, 0, 6.7520546206529986, -0.12327720000000014
"(4, 0)", 0, -0.39, 0, -0.3
"(4, 1)", -0.51, 0, 0, 0
"(4, 2)", -0.3, 0, 0, 0
"(4, 3)", 0, -0.3, 0, 0
"(4, 4)", 11.170529999999998, 0, 0, 15.197668765542899
"True, True, False, True, False, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, False, True, False, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, False, True, False, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, False, True, False, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, False, False, True, True, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
